timestamp,token.symbol,value,type,token.exchange_rate,from.hash,to.hash,usd_volume,date
2023-01-03,BTC-Y,35.16226872396344,token_transfer,1.3866130190343506,0xFrom001,0xTo041,48.756459591432076,2023-01-03
2023-02-25,USD-ST,10.142082844921651,token_transfer,1.6067603757314952,0xFrom000,0xTo023,16.295896842606265,2023-02-25
2023-03-22,USD-ST,48.58717591863256,token_burning,1.0097644978297646,0xFrom035,0xTo048,49.06160529244444,2023-03-22
2023-02-28,BTC-Y,25.677656772050796,token_burning,1.9850616656808429,0xFrom023,0xTo012,50.971732122708126,2023-02-28
2023-01-02,ETH-X,28.487290196192284,token_minting,0.6532716129504976,0xFrom026,0xTo017,18.60993801505543,2023-01-02
2023-01-02,USD-ST,30.728996492628657,token_transfer,2.2452716050936705,0xFrom001,0xTo012,68.99494327792212,2023-01-02
2023-04-02,BTC-Y,80.30258978326634,token_burning,2.1562336580126855,0xFrom030,0xTo048,173.15114691626448,2023-04-02
2023-02-23,ETH-X,53.91612766752545,token_minting,0.9321202324895328,0xFrom013,0xTo036,50.25631345638916,2023-02-23
2023-03-28,USD-ST,31.130769915600364,token_minting,2.1186487965705245,0xFrom001,0xTo042,65.9551682180006,2023-03-28
2023-04-06,ETH-X,61.03337833109184,token_burning,2.072715466122963,0xFrom028,0xTo038,126.50482721658817,2023-04-06
2023-04-07,BTC-Y,71.61506742231936,token_transfer,1.764433195507898,0xFrom014,0xTo041,126.36000225847651,2023-04-07
2023-01-01,USD-ST,27.262400073353376,token_minting,1.247040353799375,0xFrom011,0xTo016,33.9973130328947,2023-01-01
2023-01-19,ETH-X,41.354910152535155,token_transfer,1.0429975083637357,0xFrom036,0xTo014,43.13306824770032,2023-01-19
2023-01-02,USD-ST,12.188609333694755,token_transfer,0.9635671805787,0xFrom027,0xTo017,11.744543930843482,2023-01-02
2023-02-22,ETH-X,18.11493495346803,token_transfer,1.1372179255272143,0xFrom019,0xTo022,20.600628748843338,2023-02-22
2023-02-13,BTC-Y,68.11178539649828,token_minting,2.3071168868650607,0xFrom038,0xTo029,157.14185028279022,2023-02-13
2023-03-31,BTC-Y,18.143834769562694,token_transfer,0.6552815519775625,0xFrom023,0xTo033,11.889320206623504,2023-03-31
2023-02-01,USD-ST,52.516338366706016,token_minting,2.1577425525059173,0xFrom020,0xTo003,113.31673799564068,2023-02-01
2023-03-11,ETH-X,70.90462617224327,token_transfer,1.1977801500836471,0xFrom009,0xTo002,84.92815377821444,2023-03-11
2023-02-01,USD-ST,10.687692309474384,token_minting,1.5431987920227164,0xFrom045,0xTo006,16.493233861491344,2023-02-01
2023-03-09,USD-ST,56.73122196289035,token_transfer,2.0889712672969813,0xFrom013,0xTo017,118.5098926391254,2023-03-09
2023-02-24,ETH-X,25.656278370136377,token_burning,2.268753094045943,0xFrom036,0xTo041,58.20776093395091,2023-02-24
2023-03-16,ETH-X,96.29268752375798,token_transfer,1.189562840145294,0xFrom017,0xTo006,114.54620285598486,2023-03-16
2023-02-25,ETH-X,48.35456467199247,token_transfer,1.4236869625502206,0xFrom023,0xTo039,68.84176330330716,2023-02-25
2023-01-17,BTC-Y,80.59925497751581,token_minting,1.3290321296335845,0xFrom013,0xTo005,107.11899948964813,2023-01-17
2023-02-07,USD-ST,55.022654215626176,token_minting,0.5265020670078211,0xFrom033,0xTo021,28.969541176783782,2023-02-07
2023-01-24,USD-ST,4.341253285481916,token_transfer,1.0918857777173132,0xFrom011,0xTo000,4.740152719886264,2023-01-24
2023-03-10,BTC-Y,63.31513755940223,token_burning,1.4183784674651236,0xFrom021,0xTo003,89.80482777884842,2023-03-10
2023-04-08,ETH-X,95.14033422066571,token_burning,1.3221872177608796,0xFrom005,0xTo045,125.79333380006219,2023-04-08
2023-03-11,BTC-Y,60.16118201463312,token_minting,1.943858455031359,0xFrom035,0xTo048,116.94482232382511,2023-03-11
2023-03-27,BTC-Y,81.91888594267903,token_burning,1.2696072344422065,0xFrom044,0xTo049,104.00481023027126,2023-03-27
2023-01-11,BTC-Y,88.42064633484078,token_transfer,1.4787528979413405,0xFrom035,0xTo042,130.75228700549218,2023-01-11
2023-01-16,USD-ST,22.807977194893247,token_minting,1.3592171842647267,0xFrom021,0xTo028,31.0009945416169,2023-01-16
2023-04-07,BTC-Y,21.204483990822666,token_transfer,1.981252297788741,0xFrom013,0xTo020,42.011432630241984,2023-04-07
2023-03-14,USD-ST,61.09809888509917,token_minting,2.2259447979739253,0xFrom015,0xTo025,136.00099537938297,2023-03-14
2023-02-28,USD-ST,41.10284698067047,token_minting,1.5637781580150283,0xFrom035,0xTo013,64.27573434060643,2023-02-28
2023-03-11,USD-ST,83.98613028667204,token_minting,2.0788643883903823,0xFrom024,0xTo008,174.59577537167743,2023-03-11
2023-03-21,ETH-X,90.00231233980112,token_minting,1.0935733640397012,0xFrom031,0xTo046,98.42413147678822,2023-03-21
2023-04-03,USD-ST,35.34213793027181,token_burning,1.5827392203145374,0xFrom032,0xTo011,55.937387832007246,2023-04-03
2023-01-03,USD-ST,23.687055897448207,token_transfer,1.190459907339945,0xFrom044,0xTo041,28.19849036883229,2023-01-03
2023-01-20,ETH-X,78.05255152438619,token_transfer,1.3284018511436606,0xFrom035,0xTo005,103.68515393148056,2023-01-20
2023-02-28,USD-ST,27.48060355481361,token_transfer,1.9648277296253371,0xFrom019,0xTo019,53.99465189133839,2023-02-28
2023-02-05,BTC-Y,82.26143185136785,token_minting,2.2633249646654257,0xFrom017,0xTo023,186.18435233832446,2023-02-05
2023-01-19,BTC-Y,42.37382536487628,token_burning,0.7429907821755308,0xFrom037,0xTo026,31.483361651618775,2023-01-19
2023-03-31,USD-ST,66.75498992914704,token_transfer,1.769278512974761,0xFrom002,0xTo037,118.10816931548644,2023-03-31
2023-03-08,ETH-X,9.553531383466819,token_burning,1.664287615155597,0xFrom022,0xTo007,15.899823962504144,2023-03-08
2023-01-19,BTC-Y,62.3859324676573,token_minting,0.7368300783518638,0xFrom031,0xTo000,45.96783150819801,2023-01-19
2023-01-20,ETH-X,45.17676787372291,token_transfer,0.9237886608802182,0xFrom044,0xTo048,41.73378589696295,2023-01-20
2023-04-06,ETH-X,58.66084631754741,token_burning,1.1220049894653605,0xFrom015,0xTo048,65.81776225454891,2023-04-06
2023-03-12,BTC-Y,16.801420774486342,token_minting,0.8338621416350029,0xFrom004,0xTo023,14.010068709524012,2023-03-12
2023-02-21,ETH-X,73.68737449441821,token_burning,0.9874589650486836,0xFrom003,0xTo046,72.76325855541296,2023-02-21
2023-02-02,BTC-Y,86.27970775432286,token_transfer,1.035201597723415,0xFrom020,0xTo006,89.31689131838434,2023-02-02
2023-02-09,ETH-X,21.673980009077564,token_transfer,1.1713476660781192,0xFrom039,0xTo018,25.387765898256816,2023-02-09
2023-02-08,BTC-Y,9.571455552016172,token_minting,1.998780905602318,0xFrom013,0xTo021,19.131242596191218,2023-02-08
2023-03-23,USD-ST,2.3638586046336396,token_minting,1.6438244077012014,0xFrom038,0xTo034,3.885768470651281,2023-03-23
2023-01-01,BTC-Y,64.1971500443266,token_minting,2.472493343902803,0xFrom030,0xTo029,158.72702618212708,2023-01-01
2023-01-11,BTC-Y,60.70940360887808,token_burning,1.329471653934942,0xFrom013,0xTo028,80.71143122529908,2023-01-11
2023-04-02,BTC-Y,54.669741271407005,token_burning,2.00773014767385,0xFrom005,0xTo021,109.76208771613317,2023-04-02
2023-02-26,BTC-Y,23.194709611597542,token_burning,2.2429368427530676,0xFrom011,0xTo010,52.02426874481082,2023-02-26
2023-03-30,ETH-X,39.09059959055147,token_minting,1.8579569860760838,0xFrom015,0xTo019,72.628652599168,2023-03-30
2023-02-19,USD-ST,59.4476335186173,token_transfer,1.323729480834992,0xFrom016,0xTo028,78.69258505446815,2023-02-19
2023-01-23,BTC-Y,49.67668588591694,token_transfer,2.007189261491506,0xFrom044,0xTo040,99.71051045669914,2023-01-23
2023-01-31,ETH-X,98.77855202148874,token_burning,0.9073342755453697,0xFrom022,0xTo041,89.62516593783809,2023-01-31
2023-04-04,USD-ST,13.643975255673313,token_burning,1.1551043303602648,0xFrom013,0xTo033,15.760214901156544,2023-04-04
2023-02-11,USD-ST,69.51445540475937,token_transfer,1.5933705101985776,0xFrom006,0xTo000,110.76228327445772,2023-02-11
2023-04-09,USD-ST,40.431876810429216,token_transfer,1.6508187745722966,0xFrom045,0xTo030,66.74570132985082,2023-04-09
2023-01-07,USD-ST,42.819961492561475,token_burning,0.5442829509452589,0xFrom031,0xTo029,23.306175000533713,2023-01-07
2023-01-16,BTC-Y,71.75977656581762,token_burning,2.3902283775120177,0xFrom014,0xTo047,171.52225431153914,2023-01-16
2023-03-31,BTC-Y,69.24361513243696,token_transfer,1.89325454243478,0xFrom043,0xTo017,131.09578888409195,2023-03-31
2023-03-01,ETH-X,99.12559937021884,token_minting,1.4914075004637821,0xFrom016,0xTo016,147.83666238871234,2023-03-01
2023-01-02,ETH-X,12.839428945412523,token_burning,2.3662544688166167,0xFrom040,0xTo037,30.381356119135802,2023-01-02
2023-01-01,ETH-X,10.410964938416633,token_transfer,1.378191130501657,0xFrom046,0xTo013,14.348299538089533,2023-01-01
2023-02-17,USD-ST,72.43388171287411,token_transfer,2.4608711405407435,0xFrom043,0xTo022,178.2504491045538,2023-02-17
2023-01-12,USD-ST,57.83869170064091,token_transfer,1.5245695144869702,0xFrom033,0xTo024,88.17910612460766,2023-01-12
2023-03-10,BTC-Y,27.416066655980586,token_transfer,0.7285715399959589,0xFrom004,0xTo014,19.974565904179634,2023-03-10
2023-02-06,USD-ST,7.9419368988986605,token_minting,2.0296019449185545,0xFrom044,0xTo045,16.118970576425156,2023-02-06
2023-02-01,USD-ST,8.565824959643054,token_transfer,1.857795450155681,0xFrom026,0xTo021,15.913550636854836,2023-02-01
2023-01-09,USD-ST,89.41908746641182,token_burning,2.0459734426111735,0xFrom022,0xTo002,182.94907821880423,2023-01-09
2023-04-09,ETH-X,19.18673247187429,token_minting,2.402884057451362,0xFrom039,0xTo018,46.1034935712511,2023-04-09
2023-01-19,ETH-X,32.33715621155208,token_transfer,2.0529786053020365,0xFrom013,0xTo043,66.38748985862627,2023-01-19
2023-02-17,BTC-Y,22.6656402226988,token_minting,1.7226732044332937,0xFrom014,0xTo033,39.0454910729687,2023-02-17
2023-03-21,USD-ST,35.49963058319373,token_burning,2.214617804721682,0xFrom042,0xTo034,78.61811395058317,2023-03-21
2023-01-03,USD-ST,6.942384274609337,token_transfer,1.846492878709063,0xFrom032,0xTo049,12.819063124327926,2023-01-03
2023-01-20,BTC-Y,51.90597909082704,token_burning,1.3162381136518462,0xFrom030,0xTo000,68.32062800576234,2023-01-20
2023-01-24,USD-ST,6.76125635922149,token_transfer,2.2712395284835463,0xFrom034,0xTo020,15.356432705274596,2023-01-24
2023-02-23,USD-ST,80.03565078223616,token_transfer,0.9438009215687457,0xFrom016,0xTo028,75.5377209666288,2023-02-23
2023-02-02,ETH-X,23.3712081910433,token_transfer,1.9292825498174484,0xFrom027,0xTo005,45.089664131130455,2023-02-02
2023-01-24,BTC-Y,54.00119146045106,token_transfer,2.263126909881514,0xFrom018,0xTo036,122.2115495598106,2023-01-24
2023-03-16,BTC-Y,88.00790875614582,token_transfer,1.9626330394065925,0xFrom045,0xTo000,172.72722945389253,2023-03-16
2023-03-13,BTC-Y,65.08773690471942,token_minting,1.8945508381077139,0xFrom022,0xTo000,123.31202650337056,2023-03-13
2023-02-05,BTC-Y,53.29577865513353,token_transfer,2.005276588143672,0xFrom031,0xTo026,106.8727771840265,2023-02-05
2023-02-07,ETH-X,32.43337531153756,token_transfer,1.4301104966012887,0xFrom039,0xTo020,46.38331047323896,2023-02-07
2023-03-25,ETH-X,33.300191305819794,token_minting,2.2483413643140517,0xFrom012,0xTo015,74.8701975524458,2023-03-25
2023-04-09,USD-ST,66.94869551981901,token_minting,0.9068729502721824,0xFrom019,0xTo043,60.71396102293231,2023-04-09
2023-03-30,USD-ST,99.41393612211675,token_minting,0.7547728320006786,0xFrom034,0xTo039,75.03493810722462,2023-03-30
2023-04-09,USD-ST,66.18391898493786,token_minting,1.071017560237023,0xFrom004,0xTo025,70.88413943817294,2023-04-09
2023-01-25,USD-ST,55.77834173700249,token_minting,1.5631547935499863,0xFrom008,0xTo015,87.19018226246472,2023-01-25
2023-04-03,ETH-X,73.06505102392461,token_minting,1.5211235908186762,0xFrom028,0xTo027,111.140972776862,2023-04-03
2023-01-18,BTC-Y,46.52056122837182,token_transfer,2.1411975153531735,0xFrom005,0xTo000,99.60971011502491,2023-01-18
2023-03-23,ETH-X,6.0142342600785215,token_transfer,1.3091373128080348,0xFrom024,0xTo035,7.873458477837215,2023-03-23
2023-03-07,USD-ST,56.22968158779098,token_burning,1.4686888525830173,0xFrom030,0xTo009,82.58390653228115,2023-03-07
2023-02-23,ETH-X,95.76252845053801,token_transfer,0.5267353665187913,0xFrom021,0xTo042,50.441510522160314,2023-02-23
2023-02-04,BTC-Y,17.530294235765965,token_transfer,1.3194784728858782,0xFrom001,0xTo016,23.13084586744859,2023-02-04
2023-03-21,BTC-Y,69.00048908206658,token_minting,1.7955484659006842,0xFrom044,0xTo022,123.89372231770156,2023-03-21
2023-03-02,ETH-X,20.093368865905646,token_minting,0.5310166612531844,0xFrom004,0xTo006,10.6699136485019,2023-03-02
2023-02-10,ETH-X,53.582768447308126,token_transfer,1.0617639303724875,0xFrom026,0xTo043,56.89225082685279,2023-02-10
2023-04-10,ETH-X,9.667644964671961,token_burning,0.9159127185787799,0xFrom024,0xTo006,8.854718981847148,2023-04-10
2023-02-02,USD-ST,45.037093625818514,token_minting,0.5839708578191765,0xFrom007,0xTo043,26.3003501983518,2023-02-02
2023-03-09,ETH-X,75.61633288952461,token_transfer,1.458520179829075,0xFrom000,0xTo014,110.28794744404463,2023-03-09
2023-02-02,ETH-X,34.757152423898205,token_transfer,0.863446586456313,0xFrom019,0xTo033,30.01094461535667,2023-02-02
2023-01-14,ETH-X,66.4911724487218,token_burning,1.9861630792627603,0xFrom043,0xTo045,132.0623118145445,2023-01-14
2023-01-21,BTC-Y,79.54499607897291,token_burning,2.195855767526697,0xFrom022,0xTo044,174.6693384179012,2023-01-21
2023-02-17,BTC-Y,92.71778194794527,token_minting,1.5911703653382956,0xFrom031,0xTo003,147.5297869754685,2023-02-17
2023-01-20,USD-ST,23.464208185545353,token_burning,2.463414685042283,0xFrom010,0xTo013,57.80207501716177,2023-01-20
2023-01-08,USD-ST,39.931591580930814,token_transfer,1.4009571429411907,0xFrom038,0xTo013,55.94244845431533,2023-01-08
2023-01-07,BTC-Y,15.241601333041743,token_transfer,1.526736420449831,0xFrom046,0xTo015,23.269907861131525,2023-01-07
2023-03-08,BTC-Y,99.24835021583752,token_burning,2.4784355079155,0xFrom023,0xTo006,245.98063527696468,2023-03-08
2023-01-17,BTC-Y,92.70009679242953,token_burning,0.9630968719300976,0xFrom010,0xTo031,89.27917324840617,2023-01-17
2023-02-02,ETH-X,53.99571302805596,token_burning,2.3850918793538103,0xFrom028,0xTo018,128.78473666313502,2023-02-02
2023-02-17,ETH-X,84.20332943764213,token_burning,0.5856751102382265,0xFrom025,0xTo001,49.31579425081675,2023-02-17
2023-03-17,BTC-Y,52.09579772720422,token_minting,1.3927737805263896,0xFrom015,0xTo009,72.55766115005632,2023-03-17
2023-02-28,ETH-X,62.35856880027597,token_burning,0.6400070242661315,0xFrom034,0xTo049,39.90992205535945,2023-02-28
2023-03-27,ETH-X,8.912443211601662,token_minting,1.958469485827286,0xFrom019,0xTo016,17.454748074090393,2023-03-27
2023-01-22,USD-ST,75.52704204968079,token_transfer,1.7168178717600355,0xFrom045,0xTo036,129.6661755920637,2023-01-22
2023-01-30,BTC-Y,12.771348363523483,token_burning,1.9132685269351928,0xFrom002,0xTo011,24.43501887045476,2023-01-30
2023-02-07,BTC-Y,82.60676302525283,token_minting,1.248960799936034,0xFrom000,0xTo005,103.17260882814617,2023-02-07
2023-02-20,ETH-X,78.20280876703859,token_burning,1.2389638680627606,0xFrom046,0xTo021,96.8904544433825,2023-02-20
2023-02-23,BTC-Y,70.87446977429764,token_transfer,0.5906385579217892,0xFrom000,0xTo031,41.86119462096259,2023-02-23
2023-01-08,USD-ST,3.6160380524762115,token_transfer,1.1998898790592796,0xFrom016,0xTo040,4.338847461459435,2023-01-08
2023-01-27,USD-ST,30.31283559453286,token_transfer,2.3585768045241187,0xFrom001,0xTo019,71.49515091261827,2023-01-27
2023-01-27,USD-ST,26.311256991084285,token_burning,1.258453074360898,0xFrom028,0xTo000,33.111482250729686,2023-01-27
2023-04-08,BTC-Y,36.01364074715191,token_burning,2.16273541244394,0xFrom019,0xTo046,77.88797617489946,2023-04-08
2023-01-21,BTC-Y,8.764274676383854,token_minting,2.184651009499868,0xFrom005,0xTo005,19.146881519296116,2023-01-21
2023-01-30,BTC-Y,93.69578230310628,token_transfer,1.2464823127584677,0xFrom007,0xTo018,116.79013542088983,2023-01-30
2023-04-07,BTC-Y,55.38022407123763,token_burning,1.763977360792378,0xFrom028,0xTo017,97.68946149727228,2023-04-07
2023-01-28,BTC-Y,30.552431065802356,token_transfer,0.6907432045461173,0xFrom047,0xTo005,21.103884141066665,2023-01-28
2023-03-05,USD-ST,39.698151707428345,token_transfer,0.707357161468553,0xFrom032,0xTo044,28.080771907314503,2023-03-05
2023-04-07,ETH-X,44.72025405048357,token_minting,0.5973153273234266,0xFrom002,0xTo032,26.71209318615139,2023-04-07
2023-03-10,USD-ST,60.05943333606173,token_minting,1.662030186750219,0xFrom034,0xTo022,99.820591203647,2023-03-10
2023-03-02,BTC-Y,51.567942769649775,token_minting,1.352141955252194,0xFrom004,0xTo022,69.72717896488749,2023-03-02
2023-02-17,USD-ST,91.93919732144174,token_minting,1.5960647133284802,0xFrom026,0xTo025,146.74090861649748,2023-02-17
2023-01-19,BTC-Y,49.696348290583025,token_transfer,1.5421463810167757,0xFrom043,0xTo012,76.63904366607184,2023-01-19
2023-01-04,BTC-Y,99.21580148233127,token_minting,1.2004059821814606,0xFrom011,0xTo006,119.09924162631869,2023-01-04
2023-02-04,USD-ST,85.14249577450957,token_minting,1.8549468296469458,0xFrom019,0xTo014,157.934802605155,2023-02-04
2023-03-05,BTC-Y,20.85105143573358,token_minting,2.0170037618327816,0xFrom044,0xTo043,42.05664918404346,2023-03-05
2023-02-18,ETH-X,93.05952146439162,token_minting,0.5292565177553514,0xFrom019,0xTo026,49.25235827422329,2023-02-18
2023-01-17,BTC-Y,11.636639788547608,token_transfer,0.9144845995377566,0xFrom008,0xTo025,10.641527876995085,2023-01-17
2023-02-13,ETH-X,81.74497084911916,token_minting,1.9264717361666737,0xFrom038,0xTo032,157.47937591459672,2023-02-13
2023-04-02,ETH-X,38.06232934765801,token_transfer,1.2732403452676684,0xFrom003,0xTo014,48.46249336030379,2023-04-02
2023-01-30,BTC-Y,87.79743204450695,token_burning,1.8249678938832163,0xFrom018,0xTo035,160.22749464661865,2023-01-30
2023-04-03,USD-ST,86.80566901074504,token_transfer,1.1939253194691168,0xFrom037,0xTo044,103.63948610538418,2023-04-03
2023-02-15,ETH-X,80.59254001176211,token_transfer,1.2815103046592742,0xFrom026,0xTo026,103.280170503738,2023-02-15
2023-01-06,USD-ST,79.00304363070614,token_minting,0.8173577473793698,0xFrom044,0xTo004,64.57374977810805,2023-01-06
2023-04-09,ETH-X,30.46791390980408,token_burning,1.01646203933232,0xFrom042,0xTo001,30.969477906961014,2023-04-09
2023-02-06,BTC-Y,8.091928305125219,token_burning,1.7108235150151745,0xFrom012,0xTo032,13.84386122622511,2023-02-06
2023-01-24,BTC-Y,40.29801787651615,token_burning,1.3663262226303328,0xFrom012,0xTo015,55.06023854470993,2023-01-24
2023-04-03,ETH-X,17.35245149865087,token_burning,2.0486053658891903,0xFrom021,0xTo022,35.54832525146809,2023-04-03
2023-02-15,BTC-Y,69.49510889024617,token_transfer,2.2051699098766857,0xFrom027,0xTo037,153.2485230083746,2023-02-15
2023-02-22,ETH-X,34.609972653778556,token_burning,1.5832928364335197,0xFrom046,0xTo015,54.7977217718876,2023-02-22
2023-04-05,BTC-Y,97.56102008599149,token_transfer,2.0165345841121183,0xFrom044,0xTo013,196.73517106465886,2023-04-05
2023-04-09,USD-ST,64.0972077345332,token_transfer,1.11380902638914,0xFrom021,0xTo028,71.39204854106288,2023-04-09
2023-03-01,BTC-Y,82.24805636343609,token_transfer,1.3299424308001564,0xFrom042,0xTo025,109.38518000857647,2023-03-01
2023-04-07,USD-ST,13.252467274184843,token_burning,1.925555352433662,0xFrom018,0xTo034,25.518359292758568,2023-04-07
2023-03-04,BTC-Y,86.20144822726226,token_minting,1.2724239856340613,0xFrom007,0xTo014,109.68479032076124,2023-03-04
2023-03-26,USD-ST,92.27571905133944,token_minting,1.6770098703179777,0xFrom007,0xTo002,154.7472916397849,2023-03-26
2023-02-01,BTC-Y,48.70619188189359,token_burning,0.870745558165023,0xFrom041,0xTo022,42.41070023629214,2023-02-01
2023-03-28,USD-ST,60.625293775097745,token_minting,1.699542629940996,0xFrom025,0xTo028,103.0352712234751,2023-03-28
2023-02-02,ETH-X,76.48098009029954,token_minting,2.223027414453787,0xFrom047,0xTo033,170.01931542503013,2023-02-02
2023-03-08,ETH-X,17.483862726041256,token_transfer,2.2372792796468515,0xFrom025,0xTo032,39.11628380516202,2023-03-08
2023-01-18,USD-ST,50.25660764634424,token_transfer,1.9486888126590793,0xFrom022,0xTo040,97.93448908262776,2023-01-18
2023-01-25,BTC-Y,39.86630277723131,token_burning,1.991506758152252,0xFrom042,0xTo040,79.39401140340006,2023-01-25
2023-04-05,USD-ST,14.63739921622491,token_burning,1.6158548903014014,0xFrom012,0xTo022,23.65191310483092,2023-04-05
2023-02-23,BTC-Y,36.753442229153144,token_minting,1.6693361803316495,0xFrom027,0xTo006,61.35385086485446,2023-02-23
2023-02-27,ETH-X,6.817230938549357,token_transfer,0.767301162821036,0xFrom008,0xTo002,5.230869226368464,2023-02-27
2023-03-08,BTC-Y,2.5811906949486985,token_burning,1.3877183768426022,0xFrom019,0xTo031,3.5819657615154363,2023-03-08
2023-02-15,ETH-X,13.516628915482276,token_burning,1.4015525677727276,0xFrom018,0xTo030,18.944265964125282,2023-02-15
2023-01-24,BTC-Y,96.31151115891738,token_burning,2.4169956713354805,0xFrom047,0xTo017,232.78450557088215,2023-01-24
2023-02-01,BTC-Y,54.952953589501696,token_burning,1.3621737252465789,0xFrom038,0xTo042,74.85546950431389,2023-02-01
2023-02-16,BTC-Y,96.582216115322,token_burning,1.5986852898055153,0xFrom011,0xTo006,154.40456816038247,2023-02-16
2023-03-27,USD-ST,43.2497878330132,token_burning,1.566502798558205,0xFrom014,0xTo040,67.75091367746379,2023-03-27
2023-01-23,USD-ST,31.181613308525957,token_minting,1.7735234340886543,0xFrom030,0xTo000,55.30132191536144,2023-01-23
2023-03-07,ETH-X,50.61418628402441,token_transfer,1.9964656626637918,0xFrom013,0xTo013,101.0494849597234,2023-03-07
2023-01-27,ETH-X,43.95116886329101,token_transfer,0.9500837523417442,0xFrom010,0xTo031,41.757291433441154,2023-01-27
2023-01-02,USD-ST,10.566468426174392,token_burning,1.5574488381968714,0xFrom025,0xTo005,16.45673397418923,2023-01-02
2023-03-31,ETH-X,64.08263146902063,token_transfer,2.151835414632061,0xFrom041,0xTo038,137.89527585785356,2023-03-31
2023-01-17,USD-ST,21.60381825095996,token_transfer,1.426229427675023,0xFrom026,0xTo009,30.81200133966184,2023-01-17
2023-02-02,BTC-Y,61.95879548978296,token_transfer,1.056915092747146,0xFrom010,0xTo006,65.48518608158541,2023-02-02
2023-01-09,ETH-X,65.02010923981534,token_burning,1.8094181507125982,0xFrom037,0xTo025,117.64856581983778,2023-01-09
2023-02-12,ETH-X,15.20248531286481,token_burning,2.147534791598246,0xFrom033,0xTo033,32.647866128138524,2023-02-12
2023-02-17,USD-ST,6.134962711066816,token_transfer,0.6262805858547826,0xFrom042,0xTo029,3.842208040884171,2023-02-17
2023-02-08,ETH-X,78.07615860684398,token_transfer,2.0535809668144545,0xFrom018,0xTo035,160.33571327700133,2023-02-08
2023-04-03,ETH-X,45.98004237693202,token_burning,2.1432958659235424,0xFrom005,0xTo020,98.54883474146769,2023-04-03
2023-02-11,BTC-Y,5.816379550547579,token_minting,1.4230458551772136,0xFrom045,0xTo016,8.276974811544235,2023-02-11
2023-01-26,ETH-X,99.48663171697672,token_transfer,2.4666113136369345,0xFrom037,0xTo032,245.39485134872587,2023-01-26
2023-04-09,BTC-Y,5.778056099636664,token_minting,2.073416681414618,0xFrom048,0xTo009,11.980317903136143,2023-04-09
2023-02-19,USD-ST,69.50352288585532,token_transfer,2.0473251297913313,0xFrom041,0xTo046,142.2963090132385,2023-02-19
2023-01-25,ETH-X,98.36789252634136,token_minting,1.9956771488241436,0xFrom027,0xTo041,196.31055529280871,2023-01-25
2023-01-24,BTC-Y,23.918010421592562,token_minting,0.801216206436548,0xFrom000,0xTo011,19.163497575498212,2023-01-24
2023-01-13,USD-ST,14.224936868719617,token_minting,0.9344617729060216,0xFrom034,0xTo015,13.292659725819965,2023-01-13
2023-03-01,ETH-X,12.138493942242889,token_burning,1.42798026292885,0xFrom039,0xTo040,17.333529771204255,2023-03-01
2023-01-07,USD-ST,30.327514756759555,token_minting,1.0280086999189317,0xFrom007,0xTo031,31.17694901686861,2023-01-07
2023-02-26,ETH-X,10.10458110106467,token_minting,1.330481944668081,0xFrom046,0xTo014,13.44396271340086,2023-02-26
2023-02-05,USD-ST,69.2161341694132,token_minting,2.2769282198458414,0xFrom006,0xTo026,157.6001691589729,2023-02-05
2023-02-14,USD-ST,6.229179813006269,token_transfer,2.1486537837585384,0xFrom010,0xTo027,13.384350774928224,2023-02-14
2023-01-20,BTC-Y,50.94221281497897,token_minting,1.7600797569599644,0xFrom038,0xTo016,89.66235755039098,2023-01-20
2023-03-06,USD-ST,99.66968538529768,token_transfer,2.216240788502207,0xFrom003,0xTo045,220.89202212807905,2023-03-06
2023-01-08,ETH-X,81.39702695060188,token_minting,2.0675447780344984,0xFrom024,0xTo049,168.29199801925026,2023-01-08
2023-01-16,ETH-X,61.52194382310109,token_minting,1.357969863681781,0xFrom011,0xTo001,83.54494566689478,2023-01-16
2023-01-14,BTC-Y,30.625362078661166,token_burning,0.9021303040998903,0xFrom025,0xTo035,27.628067205191844,2023-01-14
2023-03-17,ETH-X,62.389583629163845,token_transfer,1.5284020800186784,0xFrom037,0xTo049,95.3563693903133,2023-03-17
2023-03-28,ETH-X,52.70414639116516,token_minting,1.9724577650571002,0xFrom045,0xTo006,103.95670279995987,2023-03-28
2023-01-15,ETH-X,42.60833838903715,token_transfer,1.372839197459186,0xFrom011,0xTo012,58.49439707907519,2023-01-15
2023-04-02,USD-ST,13.071037674019948,token_transfer,1.8335438195677944,0xFrom042,0xTo014,23.966320342537074,2023-04-02
2023-04-08,USD-ST,88.66042152404667,token_burning,0.6886548525820873,0xFrom036,0xTo024,61.056429514508075,2023-04-08
2023-03-07,ETH-X,44.97846488213225,token_burning,1.9960094727428068,0xFrom045,0xTo022,89.77744197416564,2023-03-07
2023-02-01,BTC-Y,19.462251182076507,token_burning,2.125427239786124,0xFrom023,0xTo021,41.3655988099451,2023-02-01
2023-03-28,USD-ST,36.77593508772896,token_burning,1.9136757115610823,0xFrom015,0xTo025,70.3772137473339,2023-03-28
2023-03-04,BTC-Y,41.4129752528927,token_burning,2.434527175052731,0xFrom012,0xTo032,100.82101365295352,2023-03-04
2023-03-27,ETH-X,82.75378955668742,token_burning,2.153304114921281,0xFrom024,0xTo010,178.19407557774474,2023-03-27
2023-02-20,ETH-X,73.3614380561402,token_burning,2.3061874557530766,0xFrom003,0xTo009,169.1852281810769,2023-02-20
